year,dayofyear,hourmin,ws,wd,wd-sd,panel C,box C,LiCor,LiCor-sd,LiCor-min,LiCor-max,KZ,KZ-sd,KZ-min,KZ-max,Air C,Air C-sd,Air C-min,Air C-max,RH,RH-sd,RH-min,RH-max,A2 C,A2 C-sd,A2 C-min,A2 C-max,volts
2009,305,0,.253,212.8,33.8,11.02,-6999,-.472,.052,-.526,-.329,-2.452,.254,-2.877,-2.11,11.04,.048,10.98,11.15,92.6,.099,92.4,92.7,11.59,.038,11.53,11.66,12.53
2009,305,10,.874,193.9,23.26,10.87,-6999,-.503,.041,-.592,-.394,-1.799,.431,-2.365,-1.151,11.19,.064,11.1,11.28,92.6,.124,92.4,92.8,11.76,.1,11.61,11.9,12.52
2009,305,20,.828,178.8,13.28,10.8,-6999,-.497,.063,-.592,-.394,-2.337,.223,-2.749,-1.854,11.16,.078,11.01,11.27,92.3,.137,92,92.5,11.69,.102,11.5,11.84,12.52
2009,305,30,.83,174.9,15.46,10.75,-6999,-.427,.033,-.46,-.394,-2.297,.199,-2.621,-1.982,10.97,.016,10.95,11.03,92.2,.065,92.1,92.3,11.5,.029,11.45,11.55,12.52
2009,305,40,.5,191.5,14.81,10.69,-6999,-.416,.041,-.526,-.329,-2.336,.276,-2.877,-1.854,10.97,.04,10.9,11.03,92.2,.136,91.8,92.3,11.47,.071,11.37,11.59,12.51
2009,305,50,.319,249.9,3.495,10.6,-6999,-.367,.037,-.46,-.263,-2.533,.145,-2.749,-2.238,10.76,.105,10.64,10.97,91.9,.111,91.7,92.1,11.2,.101,11.11,11.43,12.51
2009,305,100,.159,338.7,36.49,10.46,-6999,-.332,.025,-.394,-.263,-1.783,.364,-2.238,-1.343,10.73,.094,10.62,10.89,92.2,.184,91.9,92.5,11.24,.106,11.1,11.39,12.51
2009,305,110,.406,262.2,22.49,10.32,-6999,-.264,.044,-.329,-.197,-2.086,.111,-2.366,-1.79,10.72,.061,10.63,10.86,91.9,.084,91.8,92.2,11.18,.053,11.09,11.3,12.5
2009,305,120,.506,248.7,19.79,10.23,-6999,-.258,.06,-.329,-.197,-1.819,.211,-2.238,-1.343,10.68,.036,10.61,10.76,92.1,.075,91.9,92.2,11.21,.06,11.1,11.31,12.5
2009,305,130,.523,224.6,7.1,10.19,-6999,-.29,.054,-.329,-.197,-1.768,.232,-2.238,-1.215,10.86,.04,10.76,10.91,92.2,.12,92,92.4,11.41,.036,11.32,11.48,12.5
2009,305,140,.366,217.8,1.083,10.18,-6999,-.318,.027,-.329,-.197,-1.68,.294,-2.238,-1.279,11.03,.061,10.88,11.11,92.2,.136,91.8,92.4,11.64,.082,11.47,11.78,12.49
2009,305,150,.819,219,8.68,10.18,-6999,-.369,.051,-.46,-.329,-1.885,.355,-2.621,-1.215,11,.067,10.87,11.1,92,.232,91.7,92.4,11.57,.15,11.33,11.82,12.49
