"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format <#COLHDR>"
" "
"Weather database request:  "
" "
"Time Period: November 1, 2011 to August 7, 2016, retrieved on August 8, 2016"
" (1742 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 65% of requested data were available from station Pacific_Grove.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation         1174          531            2           35            0        "
"                     Pacific_Grovûe.A          NSALINAS.A   Laguna_Seca.ûA            MONTEREY.C   "
"Air Temps, max/min    1098          587           14           43            0        "
"                     Pacific_Grovûe.A          NSALINAS.A   Laguna_Seca.ûA            MONTEREY.C   "
"Soil Temps, max/min   1174           96           55          417            0        "
"                     Pacific_Grovûe.A          SALINAS.A    Laguna_Seca.ûA            SALINAS.A    "
"Rel. Humidity         1112            0            0            0          630        "
"                     Pacific_Grovûe.A          none         none         none         "
"ETo                   1176            0            0            0          566        "
"                     Pacific_Grovûe.A          none         none         none         "
"Solar Radiation       1116          581            0           45            0        "
"                     Pacific_Grovûe.A          NSALINAS.A   Pacific_Grovûe.A          SALINAS.A    "
"Wind Speed & Dir      1080            0            0            0          662        "
"                     Pacific_Grovûe.A          none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
Pacific_Grove.A,20111101,2359,0.000,,25.6,10.0,,,,,,,17.8,16.7,,156,,,
Pacific_Grove.A,20111102,2359,0.000,,26.1,6.1,,,,,,,17.8,16.7,,152,,,
Pacific_Grove.A,20111103,2359,1.777,,16.1,5.6,,,,,,,17.2,16.1,,125,,,
Pacific_Grove.A,20111104,2359,6.853,,12.8,4.4,,,,,,,16.7,15.6,,145,,,
Pacific_Grove.A,20111105,2359,13.70,,13.9,4.4,,,,,,,16.1,15.0,,82,,,
Pacific_Grove.A,20111106,2359,1.015,,13.9,5.6,,,,,,,15.6,15.0,,125,,,
Pacific_Grove.A,20111107,2359,0.000,,13.9,4.4,,,,,,,15.0,14.4,,154,,,
Pacific_Grove.A,20111108,2359,0.000,,17.8,2.8,,,,,,,15.0,13.9,,155,,,
Pacific_Grove.A,20111109,2359,0.000,,20.6,3.9,,,,,,,14.4,13.9,,146,,,
Pacific_Grove.A,20111110,2359,0.000,,17.8,2.8,,,,,,,13.9,13.3,,137,,,
Pacific_Grove.A,20111111,2359,5.076,,13.3,5.6,,,,,,,13.3,13.3,,24,,,
Pacific_Grove.A,20111112,2359,0.254,,15.6,7.8,,,,,,,13.9,13.3,,66,,,
Pacific_Grove.A,20111113,2359,0.000,,15.6,6.1,,,,,,,14.4,13.3,,131,,,
Pacific_Grove.A,20111114,2359,0.000,,15.0,5.6,,,,,,,14.4,13.9,,114,,,
Pacific_Grove.A,20111115,2359,0.000,,16.1,4.4,,,,,,,14.4,13.3,,144,,,
Pacific_Grove.A,20111116,2359,0.254,,15.0,5.0,,,,,,,13.9,13.3,,133,,,
Pacific_Grove.A,20111117,2359,0.000,,14.4,6.1,,,,,,,13.9,13.3,,115,,,
Pacific_Grove.A,20111118,2359,1.015,,15.0,6.7,,,,,,,14.4,13.9,,113,,,
Pacific_Grove.A,20111119,2359,3.046,,13.3,5.6,,,,,,,14.4,13.3,,142,,,
Pacific_Grove.A,20111120,2359,8.376,,12.8,6.7,,,,,,,13.9,13.3,,68,,,
Pacific_Grove.A,20111121,2359,0.000,,16.1,4.4,,,,,,,13.3,12.8,,132,,,
Pacific_Grove.A,20111122,2359,0.000,,16.1,4.4,,,,,,,12.8,12.2,,133,,,
Pacific_Grove.A,20111123,2359,0.000,,16.1,4.4,,,,,,,12.8,12.2,,91,,,
Pacific_Grove.A,20111124,2359,0.508,,14.4,7.2,,,,,,,12.8,12.8,,48,,,
