

"University of California Statewide Integrated Pest Management Program"
"How to Manage Pests: California Weather Data"
"Retrieve data in comma delimited data file format"
" "
"Weather database request:  "
" "
"Time Period: October 25, 2008 to November 7, 2016, retrieved on November 8, 2016"
" (2936 days)"
" "
"To save this text, you can:"
"Select SAVE AS and TEXT from the top menu of your browser, or"
"copy and paste the data to a new document in a word processor"
"and save it as text."
" "
"Note: Only 95% of requested data were available from station Carmel.A.    See Retrieval Table."
" "
"                     Retrieval Table"
"                     Stations used to fill in missing data"
" "
"                     Data Values  Data Values  Data Values  Data Values  Data Values"
"                        from         from         from         from        Missing"
"Variable             Station      Backup 1     Backup 2     Averages"
"Precipitation         2789            0            0            0          147        "
"                     Carmel.A     none         none         none         "
"Air Temps, max/min    2798            0            0            0          138        "
"                     Carmel.A     none         none         none         "
"Soil Temps, max/min   2837            0            0            0           99        "
"                     Carmel.A     none         none         none         "
"Rel. Humidity         2758            0            0            0          178        "
"                     Carmel.A     none         none         none         "
"ETo                   2841            0            0            0           95        "
"                     Carmel.A     none         none         none         "
"Solar Radiation       2817            0            0            0          119        "
"                     Carmel.A     none         none         none         "
"Wind Speed & Dir      2776            0            0            0          160        "
"                     Carmel.A     none         none         none         "
" "
"Variable   Description                   Units"
"   1       Database name                 "
"   2       Date: year,month,day          yyyymmdd"
"   3       Observation time              hhmm"
"   4       Precipitation, amount         Millimeters"
"   5       Precipitation, type           (coded)"
"   6       Air temperature, maximum      Celsius"
"   7       Air temperature, minimum      Celsius"
"   8       Air temperature, observed     Celsius"
"   9       Weather conditions            (coded)"
"  10       Wind, direction               N,NE,E,SE,S,SW,W,NW, 0=calm"
"  11       Wind, speed                   Meters per second"
"  12       Bulb temperature, wet         Celsius"
"  13       Bulb temperature, dry         Celsius"
"  14       Soil temperature, maximum     Celsius"
"  15       Soil temperature, minimum     Celsius"
"  16       Pan evaporation               Millimeters"
"  17       Solar radiation               Watts per sq. meters"
"  18       Reference evapotranspiration  Millimeters"
"  19       Relative humidity, minimum    Percent"
"  20       Relative humidity, maximum    Percent"
" "
"Station","Date","Time","Precip","type","Air max","min","obs","Wx","Wind dir","speed","Bulb wet","dry","Soil max","min","Evap","Solar","ETo","RH max","min"
Carmel.A,20081025,,,,,,,,,,,,,,,,,,
Carmel.A,20081026,,,,,,,,,,,,,,,,,,
Carmel.A,20081027,,,,,,,,,,,,,,,,,,
Carmel.A,20081028,,,,,,,,,,,,,,,,,,
Carmel.A,20081029,,,,,,,,,,,,,,,,,,
Carmel.A,20081030,,,,,,,,,,,,,,,,,,
Carmel.A,20081031,,,,,,,,,,,,,,,,,,
Carmel.A,20081101,,,,,,,,,,,,,,,,,,
Carmel.A,20081102,,,,,,,,,,,,,,,,,,
Carmel.A,20081103,,,,,,,,,,,,,,,,,,
Carmel.A,20081104,,,,,,,,,,,,,,,,,,
Carmel.A,20081105,,,,,,,,,,,,,,,,,,
Carmel.A,20081106,,,,,,,,,,,,,,,,,,
Carmel.A,20081107,,,,,,,,,,,,,,,,,,
Carmel.A,20081108,,,,,,,,,,,,,,,,,,
Carmel.A,20081109,,,,,,,,,,,,,,,,,,
Carmel.A,20081110,,,,,,,,,,,,,,,,,,
Carmel.A,20081111,,,,,,,,,,,,,,,,,,
Carmel.A,20081112,,,,,,,,,,,,,,,,,,
Carmel.A,20081113,,,,,,,,,,,,,,,,,,
Carmel.A,20081114,,,,,,,,,,,,,,,,,,
Carmel.A,20081115,,,,,,,,,,,,,,,,,,
Carmel.A,20081116,,,,,,,,,,,,,,,,,,
Carmel.A,20081117,,,,,,,,,,,,,,,,,,
Carmel.A,20081118,,,,,,,,,,,,,,,,,,
Carmel.A,20081119,,,,,,,,,,,,,,,,,,
Carmel.A,20081120,,,,,,,,,,,,,,,,,,
Carmel.A,20081121,,,,,,,,,,,,,,,,,,
Carmel.A,20081122,,,,,,,,,,,,,,,,,,
Carmel.A,20081123,,,,,,,,,,,,,,,,,,
Carmel.A,20081124,,,,,,,,,,,,,,,,,,
Carmel.A,20081125,,,,,,,,,,,,,,,,,,
Carmel.A,20081126,,,,,,,,,,,,,,,,,,
Carmel.A,20081127,,,,,,,,,,,,,,,,,,
Carmel.A,20081128,,,,,,,,,,,,,,,,,,
Carmel.A,20081129,,,,,,,,,,,,,,,,,,
Carmel.A,20081130,,,,,,,,,,,,,,,,,,
Carmel.A,20081201,,,,,,,,,,,,,,,,,,
Carmel.A,20081202,,,,,,,,,,,,,,,,,,
Carmel.A,20081203,,,,,,,,,,,,,,,,,,
Carmel.A,20081204,,,,,,,,,,,,,,,,,,
Carmel.A,20081205,,,,,,,,,,,,,,,,,,
Carmel.A,20081206,,,,,,,,,,,,,,,,,,
Carmel.A,20081207,,,,,,,,,,,,,,,,,,
Carmel.A,20081208,,,,,,,,,,,,,,,,,,
Carmel.A,20081209,,,,,,,,,,,,,,,,,,
Carmel.A,20081210,,,,,,,,,,,,,,,,,,
Carmel.A,20081211,,,,,,,,,,,,,,,,,,
Carmel.A,20081212,,,,,,,,,,,,,,,,,,
Carmel.A,20081213,,,,,,,,,,,,,,,,,,
Carmel.A,20081214,,,,,,,,,,,,,,,,,,
Carmel.A,20081215,,,,,,,,,,,,,,,,,,
Carmel.A,20081216,,,,,,,,,,,,,,,,,,
Carmel.A,20081217,,,,,,,,,,,,,,,,,,
Carmel.A,20081218,,,,,,,,,,,,,,,,,,
Carmel.A,20081219,,,,,,,,,,,,,,,,,,
Carmel.A,20081220,,,,,,,,,,,,,,,,,,
Carmel.A,20081221,,,,,,,,,,,,,,,,,,
Carmel.A,20081222,,,,,,,,,,,,,,,,,,
Carmel.A,20081223,,,,,,,,,,,,,,,,,,
Carmel.A,20081224,,,,,,,,,,,,,,,,,,
Carmel.A,20081225,,,,,,,,,,,,,,,,,,
Carmel.A,20081226,,,,,,,,,,,,,,,,,,
Carmel.A,20081227,,,,,,,,,,,,,,,,,,
Carmel.A,20081228,,,,,,,,,,,,,,,,,,
Carmel.A,20081229,,,,,,,,,,,,,,,,,,
Carmel.A,20081230,,,,,,,,,,,,,,,,,,
Carmel.A,20081231,,,,,,,,,,,,,,,,,,
Carmel.A,20090101,2359,0.000,,16.7,2.8,,,,,,,11.1,10.0,,106,1.269,,
Carmel.A,20090102,2359,1.015,,14.4,3.9,,,,,,,11.1,10.0,,45,0.508,95.0,74.0
Carmel.A,20090103,2359,0.000,,12.8,0.6,,,,,,,10.6,10.0,,104,1.269,98.0,44.0
Carmel.A,20090104,2359,0.000,,13.3,-1.7,,,,,,,10.0,8.9,,114,1.523,92.0,35.0
Carmel.A,20090105,2359,1.269,,9.4,2.2,,,,,,,10.0,8.9,,28,0.254,,
Carmel.A,20090106,2359,0.000,,16.1,5.6,,,,,,,11.1,9.4,,107,1.269,95.0,60.0
Carmel.A,20090107,2359,0.000,,18.9,3.9,,,,,,,11.1,9.4,,112,1.523,96.0,54.0
Carmel.A,20090108,2359,0.000,,18.3,2.8,,,,,,,11.1,10.0,,110,1.523,97.0,54.0
Carmel.A,20090109,2359,0.000,,20.0,2.8,,,,,,,10.6,9.4,,120,2.031,95.0,21.0
Carmel.A,20090110,2359,0.000,,20.6,2.2,,,,,,,10.6,8.9,,119,2.031,67.0,27.0
Carmel.A,20090111,2359,0.000,,27.2,5.0,,,,,,,11.1,9.4,,122,2.538,58.0,11.0
Carmel.A,20090112,2359,0.000,,26.7,8.3,,,,,,,11.7,10.0,,122,2.031,59.0,19.0
Carmel.A,20090113,,0.000,,,,,,,,,,11.7,10.0,,123,1.777,51.0,20.0
Carmel.A,20090114,2359,0.000,,26.1,6.7,,,,,,,11.7,10.0,,123,2.284,57.0,22.0
Carmel.A,20090115,2359,0.000,,26.1,5.0,,,,,,,11.7,10.0,,125,2.284,53.0,22.0
Carmel.A,20090116,2359,0.000,,26.1,6.7,,,,,,,11.7,10.0,,126,2.284,51.0,20.0
Carmel.A,20090117,2359,0.000,,27.2,7.2,,,,,,,11.7,10.0,,127,2.031,51.0,18.0
Carmel.A,20090118,2359,0.000,,21.7,7.2,,,,,,,11.7,10.0,,127,2.284,52.0,28.0
Carmel.A,20090119,2359,0.000,,26.7,6.7,,,,,,,11.7,10.0,,129,2.284,64.0,16.0
Carmel.A,20090120,2359,0.000,,25.6,6.7,,,,,,,11.7,10.6,,128,2.284,62.0,24.0
Carmel.A,20090121,2359,18.02,,16.7,10.0,,,,,,,11.7,11.1,,22,0.508,96.0,45.0
Carmel.A,20090122,2359,21.32,,12.8,10.0,,,,,,,11.7,11.7,,17,0.000,97.0,93.0
Carmel.A,20090123,2359,6.853,,15.6,11.7,,,,,,,12.8,11.7,,41,0.254,97.0,90.0
Carmel.A,20090124,2359,3.553,,12.8,10.0,,,W,1,,,12.8,12.8,,27,0.254,97.3,82.5
Carmel.A,20090125,2359,4.315,,12.8,6.1,,,W,2,,,12.8,11.7,,55,0.761,95.2,68.9
Carmel.A,20090126,2359,0.000,,12.8,2.2,,,N,1,,,11.7,11.1,,91,1.015,97.2,58.4
Carmel.A,20090127,2359,0.000,,15.6,0.0,,,SE,1,,,11.1,10.0,,140,2.031,96.0,26.5
Carmel.A,20090128,2359,0.000,,18.9,1.7,,,E,1,,,11.1,9.4,,139,2.031,85.6,29.8
Carmel.A,20090129,2359,0.000,,22.8,2.8,,,E,1,,,11.7,10.0,,144,2.284,86.5,33.9
Carmel.A,20090130,2359,0.000,,24.4,4.4,,,E,1,,,12.2,10.0,,146,2.284,73.6,27.2
Carmel.A,20090131,2359,0.000,,23.3,3.9,,,NE,1,,,12.2,10.0,,145,2.284,88.3,36.2
Carmel.A,20090201,2359,0.000,,22.2,4.4,,,SE,1,,,12.2,10.6,,149,2.538,81.9,29.9
Carmel.A,20090202,2359,0.000,,22.8,5.6,,,E,1,,,12.2,10.6,,149,2.284,71.5,30.5
Carmel.A,20090203,2359,0.000,,22.2,4.4,,,NE,1,,,12.2,10.6,,147,2.284,95.2,30.5
Carmel.A,20090204,2359,0.000,,19.4,2.2,,,N,1,,,12.2,10.6,,123,1.777,89.7,51.3
Carmel.A,20090205,2359,9.899,,16.7,7.2,,,S,1,,,12.8,11.1,,79,1.015,95.9,71.0
Carmel.A,20090206,2359,18.78,,13.9,8.3,,,S,1,,,12.2,11.7,,36,0.254,96.8,81.1
Carmel.A,20090207,2359,0.254,,17.8,5.0,,,SE,1,,,12.8,11.1,,157,2.031,97.2,56.0
Carmel.A,20090208,2359,7.107,,12.8,3.9,,,W,2,,,12.2,11.1,,60,0.761,96.4,70.2
Carmel.A,20090209,2359,1.777,,11.7,4.4,,,W,2,,,11.7,11.1,,89,1.269,96.4,56.5
Carmel.A,20090210,2359,0.000,,12.8,1.7,,,W,1,,,11.7,10.0,,164,2.031,94.8,53.7
Carmel.A,20090211,2359,9.645,,13.9,4.4,,,SW,1,,,12.2,10.6,,130,1.777,96.2,57.7
Carmel.A,20090212,2359,4.061,,13.3,4.4,,,W,1,,,12.2,10.6,,122,1.523,97.0,66.4
Carmel.A,20090213,2359,15.48,,12.8,4.4,,,SW,2,,,12.2,11.1,,142,1.777,94.3,57.1
Carmel.A,20090214,2359,2.538,,13.9,3.3,,,S,1,,,11.7,10.6,,124,1.777,96.9,51.1
Carmel.A,20090215,2359,20.55,,13.3,9.4,,,SE,2,,,11.7,11.1,,47,1.015,79.6,56.9
Carmel.A,20090216,2359,34.51,,13.9,7.2,,,SW,2,,,11.7,10.6,,106,1.523,94.0,61.4
Carmel.A,20090217,2359,18.27,,13.9,5.0,,,SW,2,,,11.1,10.0,,82,1.269,94.5,71.5
Carmel.A,20090218,2359,0.000,,16.1,3.3,,,NE,1,,,12.2,10.0,,144,2.031,96.1,54.8
Carmel.A,20090219,2359,0.000,,17.2,2.8,,,NE,1,,,12.2,10.0,,167,2.284,95.8,55.0
Carmel.A,20090220,2359,0.000,,20.6,2.8,,,NE,1,,,12.2,10.0,,142,2.031,87.8,37.9
Carmel.A,20090221,2359,2.284,,15.0,3.9,,,NE,1,,,11.7,10.6,,60,0.761,94.9,61.7
Carmel.A,20090222,2359,6.345,,19.4,11.1,,,S,1,,,12.2,11.7,,37,0.761,95.7,48.3
Carmel.A,20090223,2359,7.107,,20.0,10.6,,,S,2,,,13.9,12.2,,89,1.523,95.2,49.9
Carmel.A,20090224,2359,0.000,,16.7,7.8,,,SW,1,,,13.9,12.8,,129,1.777,90.4,67.6
Carmel.A,20090225,2359,0.000,,16.7,6.7,,,W,1,,,14.4,12.2,,175,2.538,93.2,61.4
Carmel.A,20090226,2359,3.046,,14.4,7.2,,,W,1,,,14.4,12.8,,92,1.015,94.1,82.1
Carmel.A,20090227,2359,0.000,,18.3,6.1,,,SE,1,,,15.0,12.8,,172,2.538,93.6,50.2
Carmel.A,20090228,2359,0.000,,23.9,6.7,,,SE,1,,,14.4,12.8,,116,2.031,88.1,24.6
Carmel.A,20090301,2359,6.345,,21.1,11.1,,,S,2,,,14.4,13.3,,44,0.761,,
Carmel.A,20090302,2359,21.32,,16.7,11.7,,,S,3,,,15.0,13.9,,76,1.015,93.9,65.4
Carmel.A,20090303,2359,21.32,,15.0,8.9,,,S,3,,,13.9,13.3,,76,1.269,89.8,55.4
Carmel.A,20090304,2359,6.345,,13.3,3.9,,,W,1,,,13.9,12.2,,145,1.777,95.3,57.7
Carmel.A,20090305,2359,3.553,,15.0,2.8,,,SE,1,,,13.9,11.7,,139,1.777,94.5,55.8
Carmel.A,20090306,2359,1.015,,13.3,5.0,,,W,1,,,13.9,12.2,,110,1.269,92.7,66.4
Carmel.A,20090307,2359,0.000,,16.7,2.8,,,NE,1,,,13.9,11.7,,202,2.792,97.0,51.3
Carmel.A,20090308,2359,0.000,,12.8,3.3,,,W,1,,,13.3,12.2,,110,1.269,95.7,68.8
Carmel.A,20090309,2359,0.000,,12.8,2.2,,,W,2,,,13.3,11.7,,202,2.792,88.4,46.6
Carmel.A,20090310,2359,0.000,,15.0,0.0,,,NE,1,,,13.3,11.1,,215,3.046,93.1,36.0
Carmel.A,20090311,2359,0.000,,15.6,1.1,,,SE,1,,,13.9,11.1,,203,2.792,92.9,37.1
Carmel.A,20090312,2359,0.000,,16.7,2.8,,,SE,1,,,13.9,11.7,,210,2.792,93.5,60.0
Carmel.A,20090313,2359,0.000,,17.2,2.8,,,W,2,,,14.4,11.7,,197,2.792,94.7,63.1
Carmel.A,20090314,2359,0.000,,13.3,6.1,,,W,1,,,13.9,13.3,,107,1.523,86.7,62.1
Carmel.A,20090315,2359,0.000,,16.1,7.8,,,W,1,,,15.0,12.8,,196,2.792,87.5,66.6
Carmel.A,20090316,2359,0.000,,17.8,8.3,,,SE,1,,,15.0,13.3,,116,1.523,91.4,67.0
Carmel.A,20090317,2359,0.000,,22.2,6.7,,,SE,1,,,16.1,13.3,,214,3.553,93.3,45.2
Carmel.A,20090318,2359,0.000,,22.8,5.6,,,SE,1,,,16.1,13.3,,200,3.300,93.9,43.3
Carmel.A,20090319,2359,0.000,,20.6,7.8,,,SW,1,,,16.1,13.9,,222,3.300,92.2,59.0
Carmel.A,20090320,2359,0.000,,15.6,8.3,,,W,2,,,16.1,14.4,,166,2.284,93.7,77.5
Carmel.A,20090321,2359,4.822,,17.8,8.9,,,W,2,,,16.1,14.4,,186,2.792,92.1,66.2
Carmel.A,20090322,2359,4.569,,12.2,6.7,,,,,,,15.0,13.9,,201,3.046,92.0,53.0
Carmel.A,20090323,2359,0.000,,13.9,0.6,,,SE,1,,,15.0,12.8,,233,3.300,94.0,37.8
Carmel.A,20090324,2359,0.000,,15.0,1.7,,,SW,1,,,15.0,12.8,,231,3.300,92.6,54.1
Carmel.A,20090325,2359,0.254,,14.4,3.9,,,W,2,,,15.6,13.3,,219,3.046,94.0,72.4
Carmel.A,20090326,2359,0.000,,15.6,6.7,,,SW,2,,,16.1,13.9,,198,2.792,93.6,71.5
Carmel.A,20090327,2359,0.000,,18.9,6.1,,,W,1,,,16.7,13.9,,238,3.553,95.1,62.6
Carmel.A,20090328,2359,0.000,,20.0,5.6,,,W,2,,,16.1,13.9,,210,3.046,93.4,60.4
Carmel.A,20090329,2359,0.000,,15.0,3.3,,,W,2,,,16.1,14.4,,220,3.300,89.1,56.6
Carmel.A,20090330,2359,0.000,,18.9,1.7,,,SE,1,,,16.1,13.3,,247,4.061,89.7,23.9
Carmel.A,20090331,2359,0.000,,22.2,3.9,,,W,2,,,16.1,13.3,,238,3.553,87.4,32.9
Carmel.A,20090401,2359,0.000,,15.6,6.7,,,W,2,,,16.1,14.4,,238,3.553,90.0,62.1
Carmel.A,20090402,2359,0.000,,13.9,8.9,,,W,2,,,15.6,14.4,,116,1.523,89.4,76.8
Carmel.A,20090403,2359,0.000,,13.9,2.8,,,W,2,,,16.1,13.9,,255,3.553,90.5,52.4
Carmel.A,20090404,2359,,,18.9,1.1,,,NE,1,,,15.6,11.1,,262,4.061,92.4,31.0
Carmel.A,20090405,2359,,,18.3,2.2,,,W,2,,,15.6,12.8,,257,4.061,84.1,25.4
Carmel.A,20090406,2359,,,19.4,3.3,,,W,2,,,15.6,13.3,,257,3.807,92.5,41.1
Carmel.A,20090407,2359,5.838,,17.2,5.6,,,SE,1,,,15.6,13.3,,153,2.284,93.9,57.9
Carmel.A,20090408,2359,4.061,,16.1,6.7,,,W,2,,,16.7,13.9,,248,3.807,94.6,62.9
Carmel.A,20090409,2359,3.553,,13.9,6.1,,,W,2,,,15.6,14.4,,92,1.269,94.8,62.2
Carmel.A,20090410,2359,,,13.9,8.9,,,W,2,,,15.6,14.4,,149,2.031,95.0,68.3
Carmel.A,20090411,2359,,,13.9,8.9,,,W,2,,,15.6,13.9,,144,2.031,87.6,67.8
Carmel.A,20090412,2359,,,16.7,7.2,,,W,2,,,17.2,14.4,,253,3.553,92.3,66.6
Carmel.A,20090413,2359,,,15.6,7.2,,,W,2,,,16.7,15.0,,178,2.538,92.8,71.6
Carmel.A,20090414,2359,,,12.2,3.3,,,W,4,,,15.6,13.9,,265,4.061,92.3,56.1
Carmel.A,20090415,2359,,,12.8,4.4,,,W,3,,,15.6,13.3,,283,4.061,84.4,60.3
Carmel.A,20090416,2359,,,12.2,3.9,,,W,2,,,15.6,13.9,,169,2.284,92.3,70.3
Carmel.A,20090417,2359,,,19.4,2.2,,,W,2,,,16.7,13.3,,266,4.061,92.7,55.5
Carmel.A,20090418,2359,,,25.0,7.2,,,W,2,,,17.8,15.0,,273,4.315,94.3,47.2
Carmel.A,20090419,2359,,,31.7,10.6,,,NE,1,,,18.9,15.6,,276,5.330,84.7,29.5
Carmel.A,20090420,2359,,,32.8,13.3,,,W,1,,,20.0,16.7,,274,5.076,,
Carmel.A,20090421,2359,,,31.7,12.2,,,W,2,,,20.6,17.2,,265,5.076,,
Carmel.A,20090422,2359,,,15.0,9.4,,,W,2,,,18.9,17.2,,161,2.031,95.9,85.2
Carmel.A,20090423,2359,,,15.0,7.8,,,W,2,,,18.3,16.7,,213,3.046,93.6,74.8
Carmel.A,20090424,2359,,,13.3,7.2,,,W,2,,,17.8,16.1,,222,3.300,91.4,62.6
Carmel.A,20090425,2359,,,13.3,7.8,,,W,2,,,17.2,16.1,,157,2.284,78.2,68.2
Carmel.A,20090426,2359,,,12.2,6.7,,,W,2,,,16.7,15.6,,156,2.284,83.7,69.8
Carmel.A,20090427,2359,,,12.2,6.7,,,W,2,,,16.1,15.0,,102,1.523,84.0,63.2
Carmel.A,20090428,2359,,,13.9,3.9,,,W,1,,,16.1,14.4,,203,3.046,93.0,49.0
Carmel.A,20090429,2359,,,14.4,1.7,,,W,2,,,16.7,13.9,,290,4.315,94.4,48.9
Carmel.A,20090430,2359,,,20.0,2.2,,,W,2,,,16.7,13.9,,261,4.061,90.2,45.4
Carmel.A,20090501,2359,4.061,,18.3,8.3,,,W,2,,,16.1,15.0,,98,1.269,88.9,59.8
Carmel.A,20090502,2359,0.000,,20.6,9.4,,,W,2,,,17.2,15.0,,199,3.046,94.5,58.4
Carmel.A,20090503,2359,0.000,,19.4,11.7,,,W,1,,,17.2,16.1,,126,1.777,95.0,75.4
Carmel.A,20090504,2359,0.508,,20.0,11.1,,,W,2,,,18.3,16.7,,214,3.046,96.1,60.5
Carmel.A,20090505,2359,0.508,,19.4,12.8,,,W,2,,,20.0,17.2,,236,3.553,94.7,79.9
Carmel.A,20090506,2359,0.000,,23.9,12.2,,,W,2,,,20.6,17.8,,269,4.315,96.1,58.2
Carmel.A,20090507,2359,0.000,,18.9,7.2,,,W,2,,,20.6,18.3,,297,4.315,96.6,65.3
Carmel.A,20090508,2359,0.000,,22.2,5.6,,,W,2,,,20.0,17.2,,297,4.569,95.6,55.0
Carmel.A,20090509,2359,0.000,,15.6,6.1,,,W,2,,,20.0,17.2,,282,4.061,95.4,75.5
Carmel.A,20090510,2359,0.000,,17.8,6.7,,,W,2,,,20.0,17.2,,296,4.315,95.5,67.9
Carmel.A,20090511,2359,0.000,,16.7,5.0,,,W,2,,,20.0,17.2,,288,4.061,94.8,73.1
Carmel.A,20090512,2359,0.000,,15.6,5.6,,,W,2,,,20.0,17.8,,278,4.061,93.5,60.8
Carmel.A,20090513,2359,0.000,,21.1,2.8,,,W,2,,,19.4,16.7,,296,4.822,96.0,35.7
Carmel.A,20090514,2359,0.000,,17.2,6.1,,,W,2,,,20.0,16.7,,263,3.807,93.8,77.3
Carmel.A,20090515,2359,0.000,,16.7,8.9,,,W,2,,,20.6,17.8,,281,4.061,96.9,78.5
Carmel.A,20090516,2359,0.000,,24.4,9.4,,,W,2,,,21.1,17.8,,299,5.076,92.9,57.9
Carmel.A,20090517,2359,0.000,,20.0,9.4,,,W,2,,,21.1,18.3,,297,4.569,95.3,65.1
Carmel.A,20090518,2359,0.000,,15.6,8.3,,,W,2,,,20.6,18.3,,230,3.046,97.3,77.3
Carmel.A,20090519,2359,0.000,,15.0,6.7,,,W,1,,,19.4,18.3,,181,2.284,96.6,77.8
